Entity,Code,Year,Continent,Date,Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned),Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned) Annotations,Weekly death growth (%),Weekly death growth (%) Annotations
Abkhazia,OWID_ABK,2015,Asia,,,,,
Latvia,LVA,,,2020-04-13,0.30286,,300,
Latvia,LVA,,,2020-04-14,0.30286,,300,
Latvia,LVA,,,2020-04-15,0.22714,,50,
Latvia,LVA,,,2020-04-16,0.22714,,50,
Latvia,LVA,,,2020-04-17,0.22714,,50,
Latvia,LVA,,,2020-04-18,0.22714,,200,
Latvia,LVA,,,2020-04-19,0.15143,,0,
Latvia,LVA,,,2020-04-20,0,,-100,
Latvia,LVA,,,2020-04-21,0,,-100,
Latvia,LVA,,,2020-04-22,0.303,,33.3333333333333,
Latvia,LVA,,,2020-04-23,0.45443,,100,
Latvia,LVA,,,2020-04-24,0.45443,,100,
Latvia,LVA,,,2020-04-25,0.53014,,133.333333333333,
Latvia,LVA,,,2020-04-26,0.53014,,250,
Latvia,LVA,,,2020-04-27,0.53014,,,
Latvia,LVA,,,2020-04-28,0.60586,,,
Latvia,LVA,,,2020-04-29,0.30286,,0,
Latvia,LVA,,,2020-04-30,0.30286,,-33.3333333333333,
Latvia,LVA,,,2020-05-01,0.30286,,-33.3333333333333,
Latvia,LVA,,,2020-05-02,0.30286,,-42.8571428571429,
Latvia,LVA,,,2020-05-03,0.30286,,-42.8571428571429,
Latvia,LVA,,,2020-05-04,0.30286,,-42.8571428571429,
Latvia,LVA,,,2020-05-05,0.22714,,-62.5,
Latvia,LVA,,,2020-05-06,0.30286,,0,
Latvia,LVA,,,2020-05-07,0.15143,,-50,
Latvia,LVA,,,2020-05-08,0.22714,,-25,
Latvia,LVA,,,2020-05-09,0.15143,,-50,
Latvia,LVA,,,2020-05-10,0.15143,,-50,
Latvia,LVA,,,2020-05-11,0.15143,,-50,
Latvia,LVA,,,2020-05-12,0.15143,,-33.3333333333333,
Latvia,LVA,,,2020-05-13,0.07571,,-75,
Latvia,LVA,,,2020-05-14,0.15143,,0,
Latvia,LVA,,,2020-05-15,0.07571,,-66.6666666666667,
Latvia,LVA,,,2020-05-16,0.07571,,-50,
Latvia,LVA,,,2020-05-17,0.07571,,-50,
Latvia,LVA,,,2020-05-18,0.07571,,-50,
Latvia,LVA,,,2020-05-19,0.07571,,-50,
Latvia,LVA,,,2020-05-20,0.22714,,200,
Latvia,LVA,,,2020-05-21,0.15143,,0,
Latvia,LVA,,,2020-05-22,0.22714,,200,
Latvia,LVA,,,2020-05-23,0.22714,,200,
Latvia,LVA,,,2020-05-24,0.22714,,200,
Latvia,LVA,,,2020-05-25,0.22714,,200,
Latvia,LVA,,,2020-05-26,0.22714,,200,
Latvia,LVA,,,2020-05-27,0.07571,,-66.6666666666667,
Latvia,LVA,,,2020-05-28,0.15143,,0,
Latvia,LVA,,,2020-05-29,0.15143,,-33.3333333333333,
Latvia,LVA,,,2020-05-30,0.15143,,-33.3333333333333,
Latvia,LVA,,,2020-05-31,0.15143,,-33.3333333333333,
Latvia,LVA,,,2020-06-01,0.15143,,-33.3333333333333,
Latvia,LVA,,,2020-06-02,0.15143,,-33.3333333333333,
Latvia,LVA,,,2020-06-03,0.15143,,100,
Latvia,LVA,,,2020-06-04,0.07571,,-50,
Latvia,LVA,,,2020-06-05,0.07571,,-50,
Latvia,LVA,,,2020-06-06,0.07571,,-50,
Latvia,LVA,,,2020-06-07,0.07571,,-50,
Latvia,LVA,,,2020-06-08,0.07571,,-50,
Latvia,LVA,,,2020-06-09,0.15143,,0,
Latvia,LVA,,,2020-06-10,0.15143,,0,
Latvia,LVA,,,2020-06-11,0.15143,,100,
Latvia,LVA,,,2020-06-12,0.07571,,0,
Latvia,LVA,,,2020-06-13,0.15143,,100,
Latvia,LVA,,,2020-06-14,0.22714,,200,
Latvia,LVA,,,2020-06-15,0.22714,,200,
Latvia,LVA,,,2020-06-16,0.15143,,0,
Latvia,LVA,,,2020-06-17,0.15143,,0,
Latvia,LVA,,,2020-06-18,0.30286,,100,
Latvia,LVA,,,2020-06-19,0.30286,,300,
Latvia,LVA,,,2020-06-20,0.22714,,50,
Latvia,LVA,,,2020-06-21,0.15143,,-33.3333333333333,
Latvia,LVA,,,2020-06-22,0.15143,,-33.3333333333333,
Latvia,LVA,,,2020-06-23,0.15143,,0,
Latvia,LVA,,,2020-06-24,0.15143,,0,
Latvia,LVA,,,2020-06-25,0,,-100,
Latvia,LVA,,,2020-06-26,0,,-100,
Latvia,LVA,,,2020-06-27,0,,-100,
Latvia,LVA,,,2020-06-28,0,,-100,
Latvia,LVA,,,2020-06-29,0,,-100,
Latvia,LVA,,,2020-06-30,0,,-100,
Latvia,LVA,,,2020-07-01,0,,-100,
Latvia,LVA,,,2020-07-02,0,,,
Latvia,LVA,,,2020-07-03,0,,,
Latvia,LVA,,,2020-07-04,0,,,
Latvia,LVA,,,2020-07-05,0,,,
Latvia,LVA,,,2020-07-06,0,,,
Latvia,LVA,,,2020-07-07,0,,,
Latvia,LVA,,,2020-07-08,0,,,
Latvia,LVA,,,2020-07-09,0,,,
Latvia,LVA,,,2020-07-10,0,,,
Latvia,LVA,,,2020-07-11,0,,,
Latvia,LVA,,,2020-07-12,0,,,
Latvia,LVA,,,2020-07-13,0,,,
Latvia,LVA,,,2020-07-14,0.07571,,,
Latvia,LVA,,,2020-07-15,0.07571,,,
Latvia,LVA,,,2020-07-16,0.07571,,,
Latvia,LVA,,,2020-07-17,0.07571,,,
Latvia,LVA,,,2020-07-18,0.07571,,,
Latvia,LVA,,,2020-07-19,0.07571,,,
Latvia,LVA,,,2020-07-20,0.07571,,,
Latvia,LVA,,,2020-07-21,0,,-100,
Latvia,LVA,,,2020-07-22,0,,-100,
Latvia,LVA,,,2020-07-23,0,,-100,
Latvia,LVA,,,2020-07-24,0,,-100,
Latvia,LVA,,,2020-07-25,0,,-100,
Latvia,LVA,,,2020-07-26,0,,-100,
Latvia,LVA,,,2020-07-27,0,,-100,
Latvia,LVA,,,2020-07-28,0,,,
Latvia,LVA,,,2020-07-29,0,,,
Latvia,LVA,,,2020-07-30,0,,,
Latvia,LVA,,,2020-07-31,0,,,
Latvia,LVA,,,2020-08-01,0.07571,,,
Latvia,LVA,,,2020-08-02,0.07571,,,
Latvia,LVA,,,2020-08-03,0.07571,,,
Latvia,LVA,,,2020-08-04,0.07571,,,
Latvia,LVA,,,2020-08-05,0.07571,,,
Latvia,LVA,,,2020-08-06,0.07571,,,
Latvia,LVA,,,2020-08-07,0.07571,,,
Latvia,LVA,,,2020-08-08,0,,-100,
Latvia,LVA,,,2020-08-09,0,,-100,
Latvia,LVA,,,2020-08-10,0,,-100,
Latvia,LVA,,,2020-08-11,0,,-100,
Latvia,LVA,,,2020-08-12,0,,-100,
Latvia,LVA,,,2020-08-13,0,,-100,
Latvia,LVA,,,2020-08-14,0,,-100,
Latvia,LVA,,,2020-08-15,0,,,
Latvia,LVA,,,2020-08-16,0,,,
Latvia,LVA,,,2020-08-17,0,,,
Latvia,LVA,,,2020-08-18,0,,,
Latvia,LVA,,,2020-08-19,0.07571,,,
Latvia,LVA,,,2020-08-20,0.07571,,,
Latvia,LVA,,,2020-08-21,0.07571,,,
Latvia,LVA,,,2020-08-22,0.07571,,,
Latvia,LVA,,,2020-08-23,0.07571,,,
Latvia,LVA,,,2020-08-24,0.07571,,,
Latvia,LVA,,,2020-08-25,0.07571,,,
Latvia,LVA,,,2020-08-26,0,,-100,
Latvia,LVA,,,2020-08-27,0,,-100,
Latvia,LVA,,,2020-08-28,0.07571,,0,
Latvia,LVA,,,2020-08-29,0.07571,,0,
Latvia,LVA,,,2020-08-30,0.07571,,0,
Latvia,LVA,,,2020-08-31,0.07571,,0,
Latvia,LVA,,,2020-09-01,0.07571,,0,
Latvia,LVA,,,2020-09-02,0.07571,,,
Latvia,LVA,,,2020-09-03,0.07571,,,
Latvia,LVA,,,2020-09-04,0,,-100,
Latvia,LVA,,,2020-09-05,0.07571,,0,
Latvia,LVA,,,2020-09-06,0.07571,,0,
Latvia,LVA,,,2020-09-07,0.07571,,0,
Latvia,LVA,,,2020-09-08,0.07571,,0,
Latvia,LVA,,,2020-09-09,0.07571,,0,
Latvia,LVA,,,2020-09-10,0.07571,,0,
Latvia,LVA,,,2020-09-11,0.07571,,,
Lebanon,LBN,2015,Asia,,,,,
Lebanon,LBN,,,2020-01-02,0,,,
Lebanon,LBN,,,2020-01-03,0,,,
Lebanon,LBN,,,2020-01-04,0,,,
Lebanon,LBN,,,2020-01-05,0,,,
Lebanon,LBN,,,2020-01-06,0,,,
Lebanon,LBN,,,2020-01-07,0,,,
Lebanon,LBN,,,2020-01-08,0,,,
Lebanon,LBN,,,2020-01-09,0,,,
Lebanon,LBN,,,2020-01-10,0,,,
Lebanon,LBN,,,2020-01-11,0,,,
Lebanon,LBN,,,2020-01-12,0,,,
Lebanon,LBN,,,2020-01-13,0,,,
Lebanon,LBN,,,2020-01-14,0,,,
Lebanon,LBN,,,2020-01-15,0,,,
Lebanon,LBN,,,2020-01-16,0,,,
Lebanon,LBN,,,2020-01-17,0,,,
Lebanon,LBN,,,2020-01-18,0,,,
Lebanon,LBN,,,2020-01-19,0,,,
Lebanon,LBN,,,2020-01-20,0,,,
Lebanon,LBN,,,2020-01-21,0,,,
Lebanon,LBN,,,2020-01-22,0,,,
Lebanon,LBN,,,2020-01-23,0,,,
Lebanon,LBN,,,2020-01-24,0,,,
Lebanon,LBN,,,2020-01-25,0,,,
Lebanon,LBN,,,2020-01-26,0,,,
Lebanon,LBN,,,2020-01-27,0,,,
Lebanon,LBN,,,2020-01-28,0,,,
Lebanon,LBN,,,2020-01-29,0,,,
Lebanon,LBN,,,2020-01-30,0,,,
Lebanon,LBN,,,2020-01-31,0,,,
Lebanon,LBN,,,2020-02-01,0,,,
Lebanon,LBN,,,2020-02-02,0,,,
Lebanon,LBN,,,2020-02-03,0,,,
Lebanon,LBN,,,2020-02-04,0,,,
Lebanon,LBN,,,2020-02-05,0,,,
Lebanon,LBN,,,2020-02-06,0,,,
Lebanon,LBN,,,2020-02-07,0,,,
Lebanon,LBN,,,2020-02-08,0,,,
Lebanon,LBN,,,2020-02-09,0,,,
Lebanon,LBN,,,2020-02-10,0,,,
Lebanon,LBN,,,2020-02-11,0,,,
Lebanon,LBN,,,2020-02-12,0,,,
Lebanon,LBN,,,2020-02-13,0,,,
Lebanon,LBN,,,2020-02-14,0,,,
Lebanon,LBN,,,2020-02-15,0,,,
Lebanon,LBN,,,2020-02-16,0,,,
Lebanon,LBN,,,2020-02-17,0,,,
Lebanon,LBN,,,2020-02-18,0,,,
Lebanon,LBN,,,2020-02-19,0,,,
Lebanon,LBN,,,2020-02-20,0,,,
Lebanon,LBN,,,2020-02-21,0,,,
Lebanon,LBN,,,2020-02-22,0,,,
Lebanon,LBN,,,2020-02-23,0,,,
Lebanon,LBN,,,2020-02-24,0,,,
Lebanon,LBN,,,2020-02-25,0,,,
Lebanon,LBN,,,2020-02-26,0,,,
Lebanon,LBN,,,2020-02-27,0,,,
Lebanon,LBN,,,2020-02-28,0,,,
Lebanon,LBN,,,2020-02-29,0,,,
Lebanon,LBN,,,2020-03-01,0,,,
Lebanon,LBN,,,2020-03-02,0,,,
Lebanon,LBN,,,2020-03-03,0,,,
Lebanon,LBN,,,2020-03-04,0,,,
Lebanon,LBN,,,2020-03-05,0,,,
Lebanon,LBN,,,2020-03-06,0,,,
Lebanon,LBN,,,2020-03-07,0,,,
Lebanon,LBN,,,2020-03-08,0,,,
Lebanon,LBN,,,2020-03-09,0,,,
Lebanon,LBN,,,2020-03-10,0,,,
Lebanon,LBN,,,2020-03-11,0.0294,,,
Lebanon,LBN,,,2020-03-12,0.049,,,
Lebanon,LBN,,,2020-03-13,0.049,,,
Lebanon,LBN,,,2020-03-14,0.0588,,,
Lebanon,LBN,,,2020-03-15,0.0735,,,
Lebanon,LBN,,,2020-03-16,0.0735,,,
Lebanon,LBN,,,2020-03-17,0.0735,,,
Lebanon,LBN,,,2020-03-18,0.049,,100,
Lebanon,LBN,,,2020-03-19,0.049,,0,
Lebanon,LBN,,,2020-03-20,0.049,,0,
Lebanon,LBN,,,2020-03-21,0.042,,0,
Lebanon,LBN,,,2020-03-22,0.021,,-66.6666666666667,
Lebanon,LBN,,,2020-03-23,0.021,,-66.6666666666667,
Lebanon,LBN,,,2020-03-24,0.021,,-66.6666666666667,
Lebanon,LBN,,,2020-03-25,0.021,,-50,
Lebanon,LBN,,,2020-03-26,0,,-100,
Lebanon,LBN,,,2020-03-27,0.04186,,0,
Lebanon,LBN,,,2020-03-28,0.06286,,50,
Lebanon,LBN,,,2020-03-29,0.08386,,300,
Lebanon,LBN,,,2020-03-30,0.12571,,500,
Lebanon,LBN,,,2020-03-31,0.14671,,600,
Lebanon,LBN,,,2020-04-01,0.16771,,700,
Lebanon,LBN,,,2020-04-02,0.16771,,,
Lebanon,LBN,,,2020-04-03,0.20957,,400,
Lebanon,LBN,,,2020-04-04,0.18857,,200,
Lebanon,LBN,,,2020-04-05,0.18857,,125,
Lebanon,LBN,,,2020-04-06,0.16771,,33.3333333333333,
Lebanon,LBN,,,2020-04-07,0.16771,,14.2857142857143,
Lebanon,LBN,,,2020-04-08,0.14671,,-12.5,
Lebanon,LBN,,,2020-04-09,0.14671,,-12.5,
Lebanon,LBN,,,2020-04-10,0.063,,-70,
Lebanon,LBN,,,2020-04-11,0.084,,-55.5555555555556,
Lebanon,LBN,,,2020-04-12,0.063,,-66.6666666666667,
Lebanon,LBN,,,2020-04-13,0.042,,-75,
Lebanon,LBN,,,2020-04-14,0.021,,-87.5,
Lebanon,LBN,,,2020-04-15,0.042,,-71.4285714285714,
Lebanon,LBN,,,2020-04-16,0.042,,-71.4285714285714,
Lebanon,LBN,,,2020-04-17,0.042,,-33.3333333333333,
Lebanon,LBN,,,2020-04-18,0.021,,-75,
Lebanon,LBN,,,2020-04-19,0.021,,-66.6666666666667,
Lebanon,LBN,,,2020-04-20,0.021,,-50,
Lebanon,LBN,,,2020-04-21,0.021,,0,
Lebanon,LBN,,,2020-04-22,0,,-100,
Lebanon,LBN,,,2020-04-23,0.021,,-50,
Lebanon,LBN,,,2020-04-24,0.021,,-50,
Lebanon,LBN,,,2020-04-25,0.021,,0,
Lebanon,LBN,,,2020-04-26,0.06286,,200,
Lebanon,LBN,,,2020-04-27,0.06286,,200,
Lebanon,LBN,,,2020-04-28,0.06286,,200,
Lebanon,LBN,,,2020-04-29,0.06286,,,
Lebanon,LBN,,,2020-04-30,0.04186,,100,
Lebanon,LBN,,,2020-05-01,0.04186,,100,
Lebanon,LBN,,,2020-05-02,0.04186,,100,
Lebanon,LBN,,,2020-05-03,0.021,,-66.6666666666667,
Lebanon,LBN,,,2020-05-04,0.021,,-66.6666666666667,
Lebanon,LBN,,,2020-05-05,0.021,,-66.6666666666667,
Lebanon,LBN,,,2020-05-06,0.021,,-66.6666666666667,
Lebanon,LBN,,,2020-05-07,0.021,,-50,
Lebanon,LBN,,,2020-05-08,0.021,,-50,
Lebanon,LBN,,,2020-05-09,0.042,,0,
Lebanon,LBN,,,2020-05-10,0.021,,0,
Lebanon,LBN,,,2020-05-11,0.021,,0,
Lebanon,LBN,,,2020-05-12,0.021,,0,
Lebanon,LBN,,,2020-05-13,0.021,,0,
Lebanon,LBN,,,2020-05-14,0.021,,0,
Lebanon,LBN,,,2020-05-15,0.021,,0,
Lebanon,LBN,,,2020-05-16,0,,-100,
Lebanon,LBN,,,2020-05-17,0,,-100,
Lebanon,LBN,,,2020-05-18,0,,-100,
Lebanon,LBN,,,2020-05-19,0,,-100,
Lebanon,LBN,,,2020-05-20,0,,-100,
Lebanon,LBN,,,2020-05-21,0,,-100,
Lebanon,LBN,,,2020-05-22,0,,-100,
Lebanon,LBN,,,2020-05-23,0,,,
Lebanon,LBN,,,2020-05-24,0,,,
Lebanon,LBN,,,2020-05-25,0,,,
Lebanon,LBN,,,2020-05-26,0,,,
Lebanon,LBN,,,2020-05-27,0,,,
Lebanon,LBN,,,2020-05-28,0,,,
Lebanon,LBN,,,2020-05-29,0,,,
Lebanon,LBN,,,2020-05-30,0,,,
Lebanon,LBN,,,2020-05-31,0,,,
Lebanon,LBN,,,2020-06-01,0.021,,,
Lebanon,LBN,,,2020-06-02,0.021,,,
Lebanon,LBN,,,2020-06-03,0.021,,,
Lebanon,LBN,,,2020-06-04,0.021,,,
Lebanon,LBN,,,2020-06-05,0.042,,,
Lebanon,LBN,,,2020-06-06,0.042,,,
Lebanon,LBN,,,2020-06-07,0.063,,,
Lebanon,LBN,,,2020-06-08,0.063,,200,
Lebanon,LBN,,,2020-06-09,0.063,,200,
Lebanon,LBN,,,2020-06-10,0.063,,200,
Lebanon,LBN,,,2020-06-11,0.063,,200,
Lebanon,LBN,,,2020-06-12,0.063,,50,
Lebanon,LBN,,,2020-06-13,0.063,,50,
Lebanon,LBN,,,2020-06-14,0.063,,0,
Lebanon,LBN,,,2020-06-15,0.042,,-33.3333333333333,
Lebanon,LBN,,,2020-06-16,0.042,,-33.3333333333333,
Lebanon,LBN,,,2020-06-17,0.042,,-33.3333333333333,
Lebanon,LBN,,,2020-06-18,0.042,,-33.3333333333333,
Lebanon,LBN,,,2020-06-19,0.021,,-66.6666666666667,
Lebanon,LBN,,,2020-06-20,0.021,,-66.6666666666667,
Lebanon,LBN,,,2020-06-21,0,,-100,
Lebanon,LBN,,,2020-06-22,0,,-100,
Lebanon,LBN,,,2020-06-23,0,,-100,
Lebanon,LBN,,,2020-06-24,0,,-100,
Lebanon,LBN,,,2020-06-25,0.021,,-50,
Lebanon,LBN,,,2020-06-26,0.021,,0,
Lebanon,LBN,,,2020-06-27,0.021,,0,
Lebanon,LBN,,,2020-06-28,0.021,,,
Lebanon,LBN,,,2020-06-29,0.042,,,
Lebanon,LBN,,,2020-06-30,0.042,,,
Lebanon,LBN,,,2020-07-01,0.042,,,
Lebanon,LBN,,,2020-07-02,0.021,,0,
Lebanon,LBN,,,2020-07-03,0.042,,100,
Lebanon,LBN,,,2020-07-04,0.042,,100,
Lebanon,LBN,,,2020-07-05,0.042,,100,
Lebanon,LBN,,,2020-07-06,0.042,,0,
Lebanon,LBN,,,2020-07-07,0.042,,0,
Lebanon,LBN,,,2020-07-08,0.042,,0,
Lebanon,LBN,,,2020-07-09,0.042,,100,
Lebanon,LBN,,,2020-07-10,0.021,,-50,
Lebanon,LBN,,,2020-07-11,0.021,,-50,
Lebanon,LBN,,,2020-07-12,0.021,,-50,
Lebanon,LBN,,,2020-07-13,0,,-100,
Lebanon,LBN,,,2020-07-14,0,,-100,
Lebanon,LBN,,,2020-07-15,0.021,,-50,
Lebanon,LBN,,,2020-07-16,0.042,,0,
Lebanon,LBN,,,2020-07-17,0.08386,,300,
Lebanon,LBN,,,2020-07-18,0.08386,,300,
Lebanon,LBN,,,2020-07-19,0.08386,,300,
Lebanon,LBN,,,2020-07-20,0.08386,,,
Lebanon,LBN,,,2020-07-21,0.10486,,,
Lebanon,LBN,,,2020-07-22,0.08386,,300,
Lebanon,LBN,,,2020-07-23,0.10471,,150,
Lebanon,LBN,,,2020-07-24,0.06286,,-25,
Lebanon,LBN,,,2020-07-25,0.12571,,50,
Lebanon,LBN,,,2020-07-26,0.14671,,75,
Lebanon,LBN,,,2020-07-27,0.23043,,175,
Lebanon,LBN,,,2020-07-28,0.20943,,100,
Lebanon,LBN,,,2020-07-29,0.27229,,225,
Lebanon,LBN,,,2020-07-30,0.25143,,140,
Lebanon,LBN,,,2020-07-31,0.29329,,366.666666666667,
Lebanon,LBN,,,2020-08-01,0.31414,,150,
Lebanon,LBN,,,2020-08-02,0.29314,,100,
Lebanon,LBN,,,2020-08-03,0.23043,,0,
Lebanon,LBN,,,2020-08-04,0.29329,,40,
Lebanon,LBN,,,2020-08-05,0.23043,,-15.3846153846154,
Lebanon,LBN,,,2020-08-06,0.27229,,8.33333333333333,
Lebanon,LBN,,,2020-08-07,0.27229,,-7.14285714285714,
Lebanon,LBN,,,2020-08-08,0.18857,,-40,
Lebanon,LBN,,,2020-08-09,0.31414,,7.14285714285714,
Lebanon,LBN,,,2020-08-10,0.29314,,27.2727272727273,
Lebanon,LBN,,,2020-08-11,0.314,,7.14285714285714,
Lebanon,LBN,,,2020-08-12,0.46057,,100,
Lebanon,LBN,,,2020-08-13,0.43957,,61.5384615384615,
Lebanon,LBN,,,2020-08-14,0.46057,,69.2307692307692,
Lebanon,LBN,,,2020-08-15,0.50243,,166.666666666667,
Lebanon,LBN,,,2020-08-16,0.43971,,40,
Lebanon,LBN,,,2020-08-17,0.56529,,92.8571428571429,
Lebanon,LBN,,,2020-08-18,0.52343,,66.6666666666667,
Lebanon,LBN,,,2020-08-19,0.37686,,-18.1818181818182,
Lebanon,LBN,,,2020-08-20,0.41871,,-4.76190476190477,
Lebanon,LBN,,,2020-08-21,0.43957,,-4.54545454545454,
Lebanon,LBN,,,2020-08-22,0.46057,,-8.33333333333334,
Lebanon,LBN,,,2020-08-23,0.50243,,14.2857142857143,
Lebanon,LBN,,,2020-08-24,0.37686,,-33.3333333333333,
Lebanon,LBN,,,2020-08-25,0.43971,,-16,
Lebanon,LBN,,,2020-08-26,0.69086,,83.3333333333333,
Lebanon,LBN,,,2020-08-27,0.62814,,50,
Lebanon,LBN,,,2020-08-28,0.691,,57.1428571428571,
Lebanon,LBN,,,2020-08-29,0.67,,45.4545454545455,
Lebanon,LBN,,,2020-08-30,0.71186,,41.6666666666667,
Lebanon,LBN,,,2020-08-31,0.81657,,116.666666666667,
Lebanon,LBN,,,2020-09-01,0.85843,,95.2380952380952,
Lebanon,LBN,,,2020-09-02,0.691,,0,
Lebanon,LBN,,,2020-09-03,0.79557,,26.6666666666667,
Lebanon,LBN,,,2020-09-04,0.69086,,0,
Lebanon,LBN,,,2020-09-05,0.73271,,9.375,
Lebanon,LBN,,,2020-09-06,0.66986,,-5.88235294117647,
Lebanon,LBN,,,2020-09-07,0.64886,,-20.5128205128205,
Lebanon,LBN,,,2020-09-08,0.69071,,-19.5121951219512,
Lebanon,LBN,,,2020-09-09,0.75357,,9.09090909090908,
Lebanon,LBN,,,2020-09-10,0.73271,,-7.89473684210527,
Lebanon,LBN,,,2020-09-11,0.83743,,21.2121212121212,
Lesotho,LSO,2015,Africa,,,,,
Lesotho,LSO,,,2020-05-17,0,,,
Lesotho,LSO,,,2020-05-18,0,,,
Lesotho,LSO,,,2020-05-19,0,,,
Lesotho,LSO,,,2020-05-20,0,,,
Lesotho,LSO,,,2020-05-21,0,,,
Lesotho,LSO,,,2020-05-22,0,,,
Lesotho,LSO,,,2020-05-23,0,,,
Lesotho,LSO,,,2020-05-24,0,,,
Lesotho,LSO,,,2020-05-25,0,,,
Lesotho,LSO,,,2020-05-26,0,,,
Lesotho,LSO,,,2020-05-27,0,,,
Lesotho,LSO,,,2020-05-28,0,,,
Lesotho,LSO,,,2020-05-29,0,,,
Lesotho,LSO,,,2020-05-30,0,,,
Lesotho,LSO,,,2020-05-31,0,,,
Lesotho,LSO,,,2020-06-01,0,,,
Lesotho,LSO,,,2020-06-02,0,,,
Lesotho,LSO,,,2020-06-03,0,,,
Lesotho,LSO,,,2020-06-04,0,,,
Lesotho,LSO,,,2020-06-05,0,,,
Lesotho,LSO,,,2020-06-06,0,,,
Lesotho,LSO,,,2020-06-07,0,,,
Lesotho,LSO,,,2020-06-08,0,,,
Lesotho,LSO,,,2020-06-09,0,,,
Lesotho,LSO,,,2020-06-10,0,,,
Lesotho,LSO,,,2020-06-11,0,,,
Lesotho,LSO,,,2020-06-12,0,,,
Lesotho,LSO,,,2020-06-13,0,,,
Lesotho,LSO,,,2020-06-14,0,,,
